address,lat,lng
광주 동구 지원로 4 1층,35.1236000949361,126.93287653907
광주 서구 시청로 40,35.1524850919769,126.852423430739
광주 동구 동계로 2 1층,35.1519943474772,126.924270063328
광주 광산구 사암로216번길 26,35.1632780187343,126.809904929191
광주 서구 금화로149번길 9 호반리젠시빌상가,35.1332680744673,126.864464475656
광주 광산구 도산로9번길 6,35.1290281951647,126.791257325242
광주 광산구 선운로20번길 44,35.1468231100033,126.775318677981
광주 북구 첨단연신로133번길 4,35.2102468960236,126.863783152974
광주 서구 치평로 18 골든사우나,35.1487205120861,126.847720977944
광주 북구 서방로 18,35.1731716964475,126.914915058972
광주 북구 대천로 113-1,35.1855584609364,126.918801838326
광주 남구 광복마을길 91,35.1257963440479,126.896487213435
광주 남구 효천2로가길 13-1 1층 110호,35.1018694847795,126.874786829104
광주 광산구 임방울대로358번길 16 1층 103호,35.1916502947024,126.825065114254
광주 북구 양산로 37,35.2107536725228,126.878467837994
광주 동구 용산2길 5,35.118896461517,126.924100937612
광주 남구 금화로 387-1 1층,35.1421544364047,126.887850142179
광주 서구 경열로 6-1 2층,35.1529536934587,126.887711639745
광주 동구 필문대로192번길 8,35.1539044446463,126.930475920839
광주 남구 효천중앙로 62 그린타워 302호,35.1022045375111,126.87532561176
광주 광산구 산월로 25 101호 부부피자,35.2089980790592,126.840055878047
광주 북구 우치로 379,35.1984096176103,126.903454678421
광주 북구 문산로62번길 15-4,35.1863125822992,126.925905549652
광주 북구 상촌로 25-1,35.2120449490522,126.877306687462
광주 서구 죽봉대로119번길 12,35.1645850767086,126.882550057387
광주 광산구 첨단중앙로152번길 5-15,35.2203120006169,126.842386640381
광주 북구 대자로 71 1층 부어치킨,35.1733384254346,126.880242511212
광주 북구 천지인로115번길 1 부어치킨,35.184061798775,126.911276042541
광주 광산구 사암로158번길 42,35.1581302648213,126.810129060985
광주 광산구 수완로9번길 40 1층 해질녘부엉이,35.1857573683317,126.826279634018
광주 서구 금화로 240 광주월드컵 롯데아울렛 2층,35.1336537390124,126.874829477436
광주 광산구 광산로 28-3,35.1385258673699,126.794915123756
광주 광산구 첨단내촌로 3 냉면의신,35.2077087094654,126.835557490005
광주 동구 동계천로 167-1 1층 부엌간,35.1492354994176,126.927423554886
